m_m2_bustrm_inc_lr_45_54, m_m2_trnbus_tot, m_m1_ferry_25_34, m_m2_busoth_75ov, m_m2_trncarasdriv_65_74, m_m1_tram_inc_lr_65_74, m_m1_taxi_tot, m_m1_carasdriv_25_34, m_m1_carasdriv_tot, m_m2_trnfer_25_34, m_m1_train_15_24, m_m1_mbikescoot_45_54, m_m1_truck_tot, m_m2_bustrm_inc_lr_25_34, m_m1_truck_35_44, m_m2_busoth_25_34, m_m1_taxi_75ov, m_m1_other_tot, m_m1_ferry_15_24, m_m2_bustrm_inc_lr_55_64, m_m2_trnoth_55_64, m_m2_trntrm_inc_lr_55_64, m_m1_wlkonly_25_34, m_m2_busoth_15_24, m_m1_bicycle_45_54, m_m2_trntrm_inc_lr_35_44, m_m1_ferry_45_54, m_m2_busfer_55_64, m_m2_trnfer_15_24, m_m1_mbikescoot_65_74, m_m1_taxi_25_34, m_m2_buscarasdriv_35_44, m_m1_mbikescoot_55_64, m_m2_trnoth_25_34, m_m1_bicycle_25_34, m_m2_busoth_45_54, m_m2_trntrm_inc_lr_65_74, m_m2_trnbus_35_44, m_m2_busoth_35_44, m_m1_tot_m1_35_44, m_m2_trncarasdriv_15_24, m_m1_tot_m1_55_64, m_m2_trnoth_65_74, m_m1_taxi_65_74, m_m1_tot_m1_65_74, m_m2_trncarasdriv_25_34, m_m1_caraspas_15_24, m_m2_train_and_tot_35_44, m_m1_truck_75ov, m_m1_tot_m1_tot, m_m1_wlkonly_75ov, m_m1_wlkonly_65_74, m_m1_carasdriv_35_44, m_m1_other_25_34, m_m2_buscaraspas_65_74, m_m2_bustrm_inc_lr_tot, m_m1_bus_15_24, m_m2_busfer_65_74, m_m2_train_and_tot_45_54, m_m2_busfer_45_54, m_m1_other_45_54, m_m1_bus_55_64, m_m1_mbikescoot_25_34, m_m2_trnbus_55_64, m_m1_ferry_65_74, m_m2_trnbus_65_74, m_m2_trnbus_45_54, m_m1_truck_65_74, m_m2_train_and_tot_tot, m_m2_trntrm_inc_lr_tot, m_m1_caraspas_35_44, m_m2_trntrm_inc_lr_75ov, m_m1_wlkonly_35_44, m_m2_train_and_tot_75ov, m_m2_trncarasdriv_45_54, m_m2_busfer_15_24, m_m1_caraspas_tot, m_m1_tram_inc_lr_35_44, m_m2_trncarasdriv_35_44, m_m2_bustrm_inc_lr_35_44, m_m1_taxi_15_24, m_m1_carasdriv_75ov, sa2_name16, m_m1_wlkonly_15_24, m_m2_buscarasdriv_65_74, m_m2_trnbus_25_34, m_m1_ferry_35_44, m_m2_trnoth_45_54, m_m1_carasdriv_65_74, m_m1_caraspas_25_34, m_m2_buscaraspas_55_64, m_m1_mbikescoot_tot, m_m2_trncaraspas_15_24, m_m1_truck_25_34, m_m1_other_75ov, m_m1_tram_inc_lr_25_34, m_m2_buscaraspas_15_24, m_m2_trnoth_15_24, m_m1_bicycle_15_24, m_m1_tot_m1_75ov, m_m1_truck_45_54, m_m1_taxi_45_54, m_m1_other_55_64, m_m1_other_65_74, m_m2_buscarasdriv_55_64, m_m1_truck_15_24, m_m1_train_35_44, m_m2_trnoth_35_44, m_m1_bus_45_54, m_m2_bustrm_inc_lr_15_24, m_m2_trntrm_inc_lr_45_54, m_m2_trnfer_45_54, m_m1_caraspas_75ov, m_m1_other_15_24, m_m1_bus_75ov, m_m1_bicycle_tot, m_m1_tram_inc_lr_45_54, m_m2_buscaraspas_75ov, m_m1_mbikescoot_15_24, m_m2_buscaraspas_25_34, m_m1_bus_65_74, m_m2_buscaraspas_35_44, m_m2_trnfer_tot, m_m2_trnoth_tot, m_m2_trncaraspas_75ov, m_m1_tram_inc_lr_75ov, m_m1_train_65_74, m_m2_trnfer_65_74, m_m1_train_45_54, m_m1_bus_25_34, m_m2_trnfer_55_64, m_m2_busfer_35_44, m_m2_trncaraspas_65_74, m_m2_bustrm_inc_lr_75ov, m_m2_trnbus_15_24, m_m1_tot_m1_25_34, m_m1_bicycle_75ov, m_m2_buscaraspas_45_54, m_m2_trntrm_inc_lr_25_34, m_m1_tram_inc_lr_tot, m_m2_trnbus_75ov, m_m1_bicycle_55_64, m_m1_taxi_35_44, m_m2_trncarasdriv_75ov, m_m2_trncaraspas_25_34, m_m2_train_and_tot_15_24, m_m1_bicycle_35_44, m_m2_train_and_tot_25_34, m_m1_tot_m1_45_54, m_m2_trnfer_35_44, m_m2_buscarasdriv_25_34, m_m2_train_and_tot_55_64, m_m1_train_55_64, m_m1_bus_tot, m_m1_wlkonly_55_64, m_m2_busoth_tot, m_m2_busoth_65_74, m_m1_taxi_55_64, m_m2_trnoth_75ov, m_m2_buscarasdriv_tot, m_m1_mbikescoot_75ov, m_m1_tram_inc_lr_15_24, m_m2_bustrm_inc_lr_65_74, m_m1_ferry_55_64, m_m1_caraspas_45_54, m_m1_mbikescoot_35_44, m_m2_buscarasdriv_45_54, m_m1_tram_inc_lr_55_64, m_m1_caraspas_55_64, m_m1_wlkonly_45_54, m_m2_buscarasdriv_75ov, m_m1_bus_35_44, m_m2_busfer_25_34, m_m1_train_tot, m_m2_buscarasdriv_15_24, m_m2_buscaraspas_tot, m_m2_trntrm_inc_lr_15_24, m_m1_carasdriv_55_64, m_m1_bicycle_65_74, m_m1_ferry_tot, m_m2_trncaraspas_35_44, m_m1_carasdriv_15_24, m_m2_busoth_55_64, sa2_main16, m_m2_busfer_75ov, m_m1_other_35_44, m_m2_trncarasdriv_tot, m_m2_trncaraspas_45_54, m_m2_trncarasdriv_55_64, m_m1_caraspas_65_74, m_m2_train_and_tot_65_74, m_m1_train_25_34, m_m2_trnfer_75ov, m_m1_carasdriv_45_54, m_m2_trncaraspas_55_64, m_m1_ferry_75ov, m_m2_trncaraspas_tot, m_m1_tot_m1_15_24, m_m1_truck_55_64, m_m2_busfer_tot, m_m1_wlkonly_tot, m_m1_train_75ov
0,3,0,0,0,0,0,848,3935,0,0,5,40,0,13,0,0,26,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,892,0,654,0,0,205,0,168,0,0,4449,3,9,815,6,0,0,21,0,0,0,9,3,5,0,0,0,0,4,8,0,24,0,16,0,0,0,248,0,0,0,0,21,"Mornington",33,0,0,0,0,186,26,0,16,0,0,0,0,10,0,5,27,10,0,6,0,0,0,3,0,5,0,0,0,3,0,0,39,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5,919,0,0,0,0,0,6,0,0,0,3,13,3,930,0,0,0,4,53,12,5,0,0,0,0,0,0,0,0,18,3,0,0,11,7,0,6,0,5,0,5,0,601,0,0,0,588,0,"214021380",0,3,3,0,0,0,0,0,0,870,0,0,0,828,13,0,88,0
0,4,0,0,0,0,0,216,1001,0,0,3,27,0,4,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,198,0,0,83,0,35,0,0,1146,0,4,197,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,7,0,10,0,3,0,0,0,66,0,0,0,0,4,"Dromana",9,0,0,0,0,75,13,0,3,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,3,0,0,0,0,0,0,229,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,3,0,0,0,0,0,178,0,0,0,123,0,"214021377",0,3,0,0,0,0,0,0,0,204,0,0,0,180,5,0,21,0
0,0,0,0,0,0,0,198,979,0,3,0,8,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,181,0,0,61,0,35,0,0,1157,3,13,203,0,0,0,8,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,11,0,0,0,52,0,0,0,0,7,"Flinders",12,0,0,0,0,43,6,0,4,0,0,0,0,0,0,0,9,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,3,0,0,0,0,0,0,3,0,265,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,3,4,0,0,8,17,0,0,0,3,0,0,0,143,0,0,0,156,0,"214021378",0,0,0,0,0,3,0,0,0,233,0,0,0,210,0,0,82,0
0,7,0,0,0,0,0,551,2963,0,0,7,32,0,10,0,0,74,0,0,0,0,147,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,755,0,591,0,0,139,0,122,0,0,4040,3,13,665,23,0,0,22,0,0,0,4,0,11,0,0,0,0,3,3,0,11,0,42,0,0,0,187,0,0,0,0,16,"Hastings - Somers",423,0,0,0,0,119,29,0,29,0,0,0,0,3,0,7,17,15,0,0,0,0,0,0,0,0,0,0,0,0,36,0,33,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,778,0,0,0,0,0,3,0,0,0,3,10,3,861,0,0,0,0,40,19,0,0,0,0,3,0,0,0,0,12,4,0,0,13,32,0,9,0,6,3,3,0,537,0,0,0,287,0,"214021379",0,5,3,0,0,0,0,3,0,791,0,0,0,908,8,0,672,0
0,0,0,0,0,0,0,377,1862,0,0,6,33,0,8,0,0,9,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,397,0,0,128,0,87,3,0,2157,0,3,379,0,0,0,20,0,0,0,3,0,0,0,0,0,0,4,3,0,12,0,6,0,0,0,146,0,0,0,0,15,"Rosebud - McCrae",20,0,0,0,0,118,25,0,10,0,4,0,0,3,0,3,14,13,0,3,0,0,3,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,10,0,453,0,0,0,0,26,9,0,0,0,0,0,0,0,0,0,15,0,0,0,7,9,0,0,0,4,0,4,0,368,0,0,0,208,0,"214021384",0,0,0,0,0,0,0,0,0,396,0,0,0,340,5,0,50,0
0,0,0,0,0,0,5,289,1743,0,0,0,25,0,3,0,0,10,0,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,407,0,0,111,0,68,0,0,2029,5,8,365,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,5,0,0,0,99,0,0,0,0,15,"Hamilton (Vic.)",27,0,0,0,0,100,12,0,7,0,3,0,0,0,0,0,18,7,0,3,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,338,0,0,0,0,0,3,0,0,0,0,3,0,463,0,0,0,0,7,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0,355,0,0,0,194,0,"217011421",0,0,0,0,0,3,0,0,0,421,0,0,0,293,10,0,125,0
0,0,0,0,0,0,11,319,2020,0,0,9,40,0,3,0,0,19,0,0,0,0,12,0,13,0,0,0,0,0,0,0,4,0,4,0,0,0,0,446,0,465,0,3,105,0,69,0,0,2322,4,5,406,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,101,0,0,0,0,10,"Portland",11,0,0,0,0,93,13,0,21,0,11,0,0,0,0,5,14,7,4,9,0,0,4,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,9,0,0,0,0,8,0,614,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,4,3,0,0,7,15,0,0,0,4,0,0,0,414,0,0,0,218,0,"217011422",0,3,0,0,0,0,0,4,0,558,0,0,0,317,9,0,70,0
0,0,0,0,0,0,0,104,548,0,0,3,32,0,4,0,0,33,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,143,0,179,0,0,63,0,4,0,8,804,9,24,109,3,0,0,0,0,0,0,3,0,3,0,0,0,0,9,3,0,7,0,17,0,0,0,23,0,0,0,0,6,"Southern Grampians",11,0,0,0,0,31,9,0,13,0,0,0,0,0,0,0,20,3,0,8,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,3,0,0,0,0,0,0,188,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,3,3,0,0,6,36,0,0,0,0,0,0,0,115,0,0,0,54,0,"217011423",0,3,3,0,0,0,0,0,0,135,0,0,0,73,13,0,143,0
0,0,0,0,0,0,3,85,491,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,99,0,0,49,0,21,0,0,579,0,0,107,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,37,0,0,0,0,8,"Mooroopna",11,0,0,0,0,46,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,91,0,0,0,60,0,"216031415",0,0,0,0,0,0,0,0,0,100,0,0,0,98,0,0,24,0
0,0,0,0,0,0,6,1038,4957,0,0,7,47,0,3,0,0,24,0,0,0,0,46,0,17,0,0,0,0,0,3,0,9,0,17,0,0,0,0,1139,0,1035,0,0,221,0,143,0,0,5614,0,10,1032,7,0,0,6,0,0,0,3,0,4,0,0,0,0,0,0,0,28,0,39,0,0,0,266,0,0,0,0,32,"Shepparton - North",34,0,0,0,0,195,36,0,30,0,6,0,0,0,0,11,34,15,0,5,0,0,0,3,0,3,0,0,0,0,5,0,83,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1154,0,0,0,0,0,16,0,0,0,0,11,0,1300,0,0,0,0,15,35,4,0,0,0,0,0,0,0,0,32,11,0,0,13,25,0,0,0,3,0,0,0,939,0,0,0,526,0,"216031416",0,4,0,0,0,3,0,0,0,1195,0,0,0,730,12,0,191,0
0,0,0,0,0,0,0,70,359,0,0,0,13,0,3,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,91,0,0,52,0,13,0,0,471,7,14,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,20,0,0,0,0,8,"Horsham Region",3,0,0,0,0,33,4,0,0,0,0,4,0,0,0,3,15,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,70,0,0,0,33,0,"215011389",0,0,0,0,0,0,0,0,0,73,0,0,0,44,0,0,53,0
0,0,0,0,0,0,0,167,837,0,0,3,18,0,7,0,0,42,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,205,0,236,0,0,75,0,26,0,4,1131,3,15,159,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,23,0,0,0,52,0,0,0,0,11,"Nhill Region",21,0,0,0,0,44,8,0,3,0,0,0,0,0,0,3,21,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,3,0,0,0,0,0,0,247,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,5,37,0,0,0,0,0,0,0,164,0,0,0,86,0,"215011390",0,9,0,0,0,3,0,0,0,196,0,0,0,141,4,0,165,0
0,0,0,0,0,0,0,74,438,0,0,0,19,0,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,132,0,0,41,0,16,0,0,573,0,5,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,26,0,0,0,0,3,"St Arnaud",7,0,0,0,0,31,4,0,3,0,4,0,0,0,0,0,10,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,3,0,138,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,104,0,0,0,43,0,"215011391",0,0,0,0,0,0,0,0,0,108,0,0,0,74,9,0,49,0
0,3,0,0,0,0,0,509,2384,0,0,6,66,0,5,0,0,19,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,523,0,401,0,0,123,0,124,0,0,2771,4,6,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,0,14,0,0,0,183,0,0,0,0,7,"Somerville",17,0,3,0,0,103,30,0,13,0,11,0,0,0,0,6,14,26,0,3,4,0,3,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,3,0,0,0,6,3,3,580,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,7,0,0,0,6,21,0,0,0,6,0,0,0,349,0,0,0,417,0,"214021385",0,0,0,0,0,3,0,0,0,512,0,0,0,574,16,0,79,0
0,0,0,0,0,0,3,620,2685,0,0,0,39,0,5,0,0,21,0,0,0,0,18,0,7,0,0,0,0,0,3,0,3,0,4,0,0,0,0,604,0,475,0,0,142,0,141,0,0,3157,0,12,559,7,0,0,8,0,0,0,4,0,5,0,0,0,0,3,3,0,14,0,10,0,0,0,197,0,0,0,3,18,"Shepparton - South",31,0,0,0,0,122,23,0,20,0,3,3,0,0,0,9,21,10,0,5,3,0,0,0,0,3,0,0,0,0,5,0,37,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,690,0,0,0,0,0,11,0,0,0,0,4,0,622,0,0,0,0,16,27,0,0,0,0,3,0,0,0,0,12,3,0,0,5,28,0,3,0,0,0,0,0,414,0,0,0,394,0,"216031417",0,3,0,0,0,0,0,0,0,563,0,0,0,595,12,0,129,0
0,0,0,0,0,0,3,243,1437,0,0,0,16,0,3,0,0,5,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,328,0,344,0,0,73,0,58,0,0,1738,0,3,294,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,0,15,0,0,0,139,0,0,0,0,13,"Ararat",33,0,0,0,0,59,29,0,7,0,0,0,0,0,0,6,14,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,297,0,0,0,0,0,3,0,0,0,0,3,0,424,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,18,3,0,0,10,13,0,3,0,0,0,0,0,300,0,0,0,152,0,"215011386",0,0,0,0,0,4,0,0,0,378,0,0,0,256,7,0,93,0
0,0,0,0,0,0,0,67,286,0,0,0,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,77,0,0,43,0,4,0,3,396,10,11,57,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,6,0,0,0,15,0,0,0,0,0,"Ararat Region",0,0,0,0,0,25,3,0,3,0,4,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,50,0,0,0,19,0,"215011387",0,3,0,0,0,0,0,0,0,68,0,0,0,27,3,0,68,0
0,0,0,0,0,0,0,242,1158,0,0,3,13,0,0,0,0,16,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,246,0,277,0,0,75,0,41,0,0,1407,3,15,211,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,16,0,0,0,81,0,0,0,0,12,"Stawell",14,0,0,0,0,53,21,0,11,0,0,0,0,0,0,8,11,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,4,0,300,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,10,0,0,0,4,16,0,0,0,0,0,0,0,239,0,0,0,142,0,"215011392",0,0,0,0,0,0,0,0,0,259,0,0,0,213,11,0,100,0
0,0,0,0,0,0,0,64,338,0,0,0,11,0,0,0,0,20,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,93,0,0,34,0,0,0,0,445,3,4,68,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,9,0,0,0,0,5,"West Wimmera",6,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,13,0,0,6,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,69,0,0,0,38,0,"215011393",0,4,0,0,0,0,0,0,0,74,0,0,0,49,6,0,55,0
0,0,0,0,0,0,0,285,1532,0,0,5,48,0,5,0,0,25,0,0,0,0,17,0,13,0,0,0,0,0,0,0,12,0,3,0,0,0,0,379,0,349,0,0,90,0,66,0,0,1937,3,4,325,5,0,0,15,0,0,0,3,0,5,0,0,0,0,4,0,0,12,0,18,0,0,0,119,0,0,0,0,10,"Mareeba",23,0,0,0,0,81,24,0,28,0,6,0,0,0,0,6,14,13,0,0,3,0,0,0,0,3,0,0,0,0,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,373,0,0,0,0,0,4,0,0,0,0,8,0,437,0,0,0,0,38,17,0,0,0,0,0,0,0,0,0,8,0,0,0,5,18,0,5,0,0,0,0,0,290,0,0,0,178,0,"306051170",0,5,0,0,0,0,0,0,0,367,0,0,0,299,12,0,107,0
0,0,0,0,0,0,0,86,546,0,0,4,11,0,0,0,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,108,0,145,0,0,43,0,12,0,0,648,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,28,0,0,0,0,3,"Rochester",6,0,0,0,0,33,3,0,10,0,0,0,0,0,0,4,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,3,0,155,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,5,0,0,0,10,0,0,0,0,0,0,0,125,0,0,0,70,0,"216011409",0,0,0,0,0,0,0,0,0,130,0,0,0,91,4,0,37,0
0,0,0,0,0,0,0,74,378,0,0,0,16,0,4,0,0,23,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,75,0,141,0,0,50,0,10,0,0,523,4,9,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,27,0,0,0,0,8,"Rushworth",3,0,0,0,0,26,3,0,16,0,0,3,0,0,0,0,14,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,0,0,3,19,0,0,0,0,0,0,0,110,0,0,0,27,0,"216011410",0,0,0,0,0,0,0,0,0,78,0,0,0,47,6,0,66,0
0,0,0,0,0,0,0,155,803,0,0,0,23,0,4,0,0,38,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,267,0,0,80,0,21,0,0,1066,9,16,128,7,0,0,4,0,0,0,13,0,0,0,0,0,0,3,0,0,7,0,12,0,0,0,37,0,0,0,0,12,"Yarriambiack",20,0,0,0,0,54,6,0,6,0,3,0,0,0,0,3,24,6,0,12,7,0,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,7,0,0,0,0,0,0,231,0,0,0,0,8,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,205,0,0,0,79,0,"215011394",0,3,0,0,0,5,0,0,0,177,0,0,0,129,3,0,129,0
0,0,0,0,0,0,0,126,704,0,0,6,26,0,7,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,170,0,172,0,0,58,0,29,0,0,878,0,7,144,0,0,0,8,0,0,0,3,0,6,0,0,0,0,3,0,0,3,0,6,0,0,0,58,0,0,0,0,0,"Irymple",5,0,0,0,0,35,6,0,11,0,5,0,0,0,0,7,3,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,3,0,216,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,147,0,0,0,72,0,"215021395",0,3,0,0,0,0,0,0,0,175,0,0,0,119,4,0,42,0
0,0,0,0,0,0,0,65,384,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,92,0,0,23,0,3,0,0,450,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,3,"Merbein",0,0,0,0,0,18,6,0,3,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,76,0,0,0,38,0,"215021396",0,0,0,0,0,0,0,0,0,95,0,0,0,42,0,0,39,0
0,0,0,0,0,0,4,575,2765,0,0,7,28,0,7,0,0,22,3,0,0,0,31,0,14,0,0,0,0,0,0,0,3,0,8,0,0,0,0,620,0,582,0,0,122,0,110,0,0,3264,0,3,541,4,0,0,3,0,0,0,5,0,3,0,0,0,0,3,3,0,18,0,34,0,0,0,165,0,0,0,0,20,"Horsham",45,0,0,0,0,116,15,0,15,0,6,0,0,0,0,11,26,10,0,4,0,0,0,0,0,0,0,0,0,0,3,0,55,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,658,0,0,0,0,0,13,0,0,0,0,14,3,712,0,0,0,0,11,36,0,0,0,0,0,0,0,0,0,12,0,0,0,11,31,0,0,0,3,0,0,0,508,0,3,0,369,0,"215011388",0,4,0,0,0,0,0,0,0,630,0,0,0,542,8,0,184,0
